scheme_code,isin,scheme_name,nav,date,amc,category,aum_crore,expense_ratio,1y,3y,5y,volatility,sharpe,ranking_score,risk
149299,INF663L01W97,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - Growth Option,12.25,23-Mar-2026,PGIM India Mutual Fund,Other,2246.36,2.36,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149301,INF663L01X05,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - IDCW Option,8.93,20-Jan-2023,PGIM India Mutual Fund,Other,4319.06,1.6,0.0,0.0,0.0,0.0,0.0,0.0,moderate
148760,INF200KA1U28,SBI US Specific Equity Active FoF - Direct Plan - Growth,22.5228,23-Mar-2026,SBI Mutual Fund,Other,49610.42,1.74,0.0,0.0,0.0,0.0,0.0,0.0,moderate
148761,INF200KA1U36,SBI US Specific Equity Active FoF- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.5228,23-Mar-2026,SBI Mutual Fund,Other,21006.5,1.83,0.0,0.0,0.0,0.0,0.0,0.0,moderate
148762,INF200KA1T96,SBI US Specific Equity Active FoF- Regular Plan - Growth,21.71,23-Mar-2026,SBI Mutual Fund,Other,58343.59,1.62,0.0,0.0,0.0,0.0,0.0,0.0,moderate
148759,INF200KA1U02,SBI US Specific Equity Active FoF- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),21.7093,23-Mar-2026,SBI Mutual Fund,Other,45940.41,2.21,0.0,0.0,0.0,0.0,0.0,0.0,moderate
119602,INF903J01OB6,Sundaram Global Brand Theme-Equity Active FOF - Direct Growth,41.8169,20-Mar-2026,Sundaram Mutual Fund,Other,3287.97,1.72,0.0,0.0,0.0,0.0,0.0,0.0,moderate
119601,INF903J01NZ7,Sundaram Global Brand Theme-Equity Active FOF - Direct IDCW,35.0943,20-Mar-2026,Sundaram Mutual Fund,Other,4459.47,2.32,0.0,0.0,0.0,0.0,0.0,0.0,moderate
106370,INF903J01EX1,Sundaram Global Brand Theme-Equity Active FOF - Regular Growth,37.9602,20-Mar-2026,Sundaram Mutual Fund,Other,2258.13,1.66,0.0,0.0,0.0,0.0,0.0,0.0,moderate
106369,INF903J01EY9,Sundaram Global Brand Theme-Equity Active FOF - Regular IDCW,30.6864,20-Mar-2026,Sundaram Mutual Fund,Other,4515.77,0.84,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153735,INF209KC1605,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund- Regular Growth,9.1533,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Other,3786.81,1.34,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153736,INF209KC1589,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct Growth,9.197,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Other,3791.23,1.68,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153737,INF209KC1597,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct IDCW Payout,9.1979,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Other,3609.99,1.71,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153734,INF209KC1654,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Regular IDCW Payout,9.1533,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Other,3379.99,1.08,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153740,INF209KC1613,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Direct Growth,9.4922,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Other,2437.26,2.34,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149372,INF846K017D3,Axis Nifty 50 Index Fund - Regular Plan - IDCW,12.7425,23-Mar-2026,Axis Mutual Fund,Other,664.98,0.67,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152731,INF846K019W9,Axis Nifty 500 Index Fund - Direct Plan - Growth Option,9.0561,23-Mar-2026,Axis Mutual Fund,Other,624.26,1.33,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152730,INF846K018W1,Axis Nifty 500 Index Fund - Regular Plan - Growth Option,8.9189,23-Mar-2026,Axis Mutual Fund,Other,3625.35,1.25,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152331,INF251K01SV7,Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - Growth option,10.4738,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,927.28,2.07,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153000,INF251K01UA7,Baroda BNP Paribas Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,9.3725,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,3869.33,0.71,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153001,INF251K01UB5,Baroda BNP Paribas Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,9.2835,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,3023.94,2.03,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151283,INF251K01RL0,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Direct Plan - Growth Option,12.5784,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,1752.29,2.2,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151281,INF251K01RM8,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Direct Plan - IDCW Option,10.0,28-Jun-2024,Baroda BNP Paribas Mutual Fund,Other,1386.29,1.67,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151279,INF251K01RI6,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Regular Plan - Growth Option,12.4597,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,697.26,0.82,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151280,INF251K01RJ4,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Regular Plan - IDCW Option,12.4598,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,2597.81,0.53,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151574,INF251K01RR7,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - Growth Option,12.6234,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,2967.78,1.9,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151575,INF251K01RS5,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - IDCW Option,11.8451,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,1860.76,1.6,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151576,INF251K01RO4,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - Growth Option,12.5102,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,2429.26,1.8,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151573,INF251K01RP1,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - IDCW Option,11.6649,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,1881.22,2.13,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152931,INF251K01TY9,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Direct Plan - Growth Option,7.2231,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,3240.93,1.37,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152930,INF251K01TZ6,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Regular Plan - Growth Option,7.1587,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,4516.17,0.75,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153219,INF740KA1VB1,DSP BSE SENSEX Next 30 Index Fund - Direct - Growth,10.6975,23-Mar-2026,DSP Mutual Fund,Other,903.21,2.38,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153218,INF740KA1VC9,DSP BSE SENSEX Next 30 Index Fund - Direct - IDCW,10.6975,23-Mar-2026,DSP Mutual Fund,Other,1968.9,1.59,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153216,INF740KA1UY5,DSP BSE SENSEX Next 30 Index Fund - Regular - Growth,10.6212,23-Mar-2026,DSP Mutual Fund,Other,790.26,1.73,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153217,INF740KA1UZ2,DSP BSE SENSEX Next 30 Index Fund - Regular - IDCW,10.6212,23-Mar-2026,DSP Mutual Fund,Other,3162.22,2.37,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151329,INF740KA1SB7,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Direct - Growth,12.715,23-Mar-2026,DSP Mutual Fund,Other,3671.47,2.36,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151328,INF740KA1SC5,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Direct - IDCW,12.715,23-Mar-2026,DSP Mutual Fund,Other,4666.37,1.64,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151327,INF740KA1RY1,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Regular - Growth,12.6129,23-Mar-2026,DSP Mutual Fund,Other,1466.47,1.1,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152328,INF251K01SW5,Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - IDCW option,10.4738,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,4126.83,1.27,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152330,INF251K01SZ8,Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - IDCW option,10.5637,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,3885.36,0.6,0.0,0.0,0.0,0.0,0.0,0.0,moderate
141877,INF740KA1CR7,DSP Nifty 50 Equal Weight Index Fund - Direct Plan - Growth,24.6621,23-Mar-2026,DSP Mutual Fund,Other,409.99,1.86,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152329,INF251K01SY1,Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - Growth option,10.5637,23-Mar-2026,Baroda BNP Paribas Mutual Fund,Other,4331.11,0.71,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152044,INF194KB1GI7,Bandhan Nifty IT Index Fund - Regular Plan - IDCW,9.7075,23-Mar-2026,Bandhan Mutual Fund,Other,2034.4,1.77,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152855,INF194KB1IT0,Bandhan Nifty Midcap 150 Index Fund-Direct Plan-Growth,8.8547,23-Mar-2026,Bandhan Mutual Fund,Other,2511.86,2.28,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152856,INF194KB1IU8,Bandhan Nifty Midcap 150 Index Fund-Regular Plan-Growth,8.7616,23-Mar-2026,Bandhan Mutual Fund,Other,4415.19,2.32,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153350,INF194KB1JK7,Bandhan Nifty Next 50 Index Fund - Direct Plan - Growth,10.8,23-Mar-2026,Bandhan Mutual Fund,Other,2123.26,2.09,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153349,INF194KB1JJ9,Bandhan Nifty Next 50 Index Fund - Regular Plan - Growth,10.7105,23-Mar-2026,Bandhan Mutual Fund,Other,2733.72,0.85,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152264,INF194KB1HG9,BANDHAN Nifty Smallcap 250 Index Fund - Direct Plan - Growth,10.3176,23-Mar-2026,Bandhan Mutual Fund,Other,341.57,2.13,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152263,INF194KB1HH7,BANDHAN Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,10.3177,23-Mar-2026,Bandhan Mutual Fund,Other,111.5,1.05,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152266,INF194KB1HD6,BANDHAN Nifty Smallcap 250 Index Fund - Regular Plan - Growth,10.1581,23-Mar-2026,Bandhan Mutual Fund,Other,1299.52,2.34,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152265,INF194KB1HE4,BANDHAN Nifty Smallcap 250 Index Fund - Regular Plan - IDCW,10.1585,23-Mar-2026,Bandhan Mutual Fund,Other,3434.86,1.92,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152716,INF194KB1IK9,Bandhan Nifty Total Market Index Fund - Direct Plan - Growth,9.0159,23-Mar-2026,Bandhan Mutual Fund,Other,694.2,2.07,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152717,INF194KB1IH5,Bandhan Nifty Total Market Index Fund - Regular Plan - Growth,8.9162,23-Mar-2026,Bandhan Mutual Fund,Other,657.43,0.67,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150636,INF194KB1DV7,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - DIRECT PLAN,14.4262,23-Mar-2026,Bandhan Mutual Fund,Other,2113.71,1.67,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150633,INF194KB1DY1,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - REGULAR PLAN,14.0696,23-Mar-2026,Bandhan Mutual Fund,Other,3274.4,2.14,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150634,INF194KB1DW5,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - DIRECT PLAN,14.3552,23-Mar-2026,Bandhan Mutual Fund,Other,3589.15,2.22,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150635,INF194KB1DZ8,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - REGULAR PLAN,14.0693,23-Mar-2026,Bandhan Mutual Fund,Other,974.41,0.56,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150591,INF194KB1DP9,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - DIRECT PLAN,13.9458,23-Mar-2026,Bandhan Mutual Fund,Other,489.98,2.38,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150592,INF194KB1DS3,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - REGULAR PLAN,13.6406,23-Mar-2026,Bandhan Mutual Fund,Other,4707.95,0.59,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150590,INF194KB1DQ7,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - DIRECT PLAN,13.9242,23-Mar-2026,Bandhan Mutual Fund,Other,1377.27,1.73,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150593,INF194KB1DT1,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - REGULAR PLAN,13.64,23-Mar-2026,Bandhan Mutual Fund,Other,4281.4,1.89,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151330,INF740KA1RZ8,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Regular - IDCW,12.6129,23-Mar-2026,DSP Mutual Fund,Other,4756.03,2.49,0.0,0.0,0.0,0.0,0.0,0.0,moderate
141878,INF740KA1CS5,DSP Nifty 50 Equal Weight Index Fund - Direct Plan - IDCW,20.181,23-Mar-2026,DSP Mutual Fund,Other,3054.77,1.32,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152042,INF194KB1GL1,Bandhan Nifty IT Index Fund - Direct Plan - IDCW,9.8741,23-Mar-2026,Bandhan Mutual Fund,Other,738.72,2.29,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154012,INF740KA1WY1,DSP Nifty Midcap 150 Index Fund - Regular - Growth,8.8629,23-Mar-2026,DSP Mutual Fund,Other,853.37,1.48,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150428,INF740KA1RB9,DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - Growth,12.6774,23-Mar-2026,DSP Mutual Fund,Other,3811.6,1.26,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150429,INF740KA1RC7,DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - IDCW,12.0432,23-Mar-2026,DSP Mutual Fund,Other,3685.36,1.19,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150427,INF740KA1QY3,DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - Growth,12.3831,23-Mar-2026,DSP Mutual Fund,Other,3574.99,2.18,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150430,INF740KA1QZ0,DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - IDCW,11.1247,23-Mar-2026,DSP Mutual Fund,Other,1081.67,0.57,0.0,0.0,0.0,0.0,0.0,0.0,moderate
146381,INF740KA1MG9,DSP Nifty Next 50 Index Fund - Direct Plan - Growth,24.2839,23-Mar-2026,DSP Mutual Fund,Other,1133.93,2.45,0.0,0.0,0.0,0.0,0.0,0.0,moderate
146382,INF740KA1MH7,DSP Nifty Next 50 Index Fund - Direct Plan - IDCW,19.8916,23-Mar-2026,DSP Mutual Fund,Other,3472.64,1.8,0.0,0.0,0.0,0.0,0.0,0.0,moderate
146380,INF740KA1MD6,DSP Nifty Next 50 Index Fund - Regular Plan - Growth,23.7383,23-Mar-2026,DSP Mutual Fund,Other,1176.64,1.36,0.0,0.0,0.0,0.0,0.0,0.0,moderate
146383,INF740KA1ME4,DSP Nifty Next 50 Index Fund - Regular Plan - IDCW,19.4622,23-Mar-2026,DSP Mutual Fund,Other,2249.49,1.76,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153348,INF740KA1VN6,DSP Nifty Private Bank Index Fund - Direct - Growth,10.0363,23-Mar-2026,DSP Mutual Fund,Other,3931.81,0.75,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153345,INF740KA1VO4,DSP Nifty Private Bank Index Fund - Direct - IDCW,9.5263,23-Mar-2026,DSP Mutual Fund,Other,3941.37,1.53,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153347,INF740KA1VK2,DSP Nifty Private Bank Index Fund - Regular - Growth,9.9604,23-Mar-2026,DSP Mutual Fund,Other,2320.98,2.47,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153346,INF740KA1VL0,DSP Nifty Private Bank Index Fund - Regular - IDCW,9.4509,23-Mar-2026,DSP Mutual Fund,Other,3981.73,0.97,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149970,INF740KA1QV9,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - Growth,13.027,23-Mar-2026,DSP Mutual Fund,Other,4209.25,1.94,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149971,INF740KA1QW7,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - IDCW,13.027,23-Mar-2026,DSP Mutual Fund,Other,3308.4,1.37,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149968,INF740KA1QS5,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Regular - Growth,12.948,23-Mar-2026,DSP Mutual Fund,Other,1219.29,1.8,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149969,INF740KA1QT3,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Regular - IDCW,12.948,23-Mar-2026,DSP Mutual Fund,Other,1442.66,0.91,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151373,INF740KA1SH4,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - Growth,12.6374,23-Mar-2026,DSP Mutual Fund,Other,1642.72,1.44,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151371,INF740KA1SI2,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Direct - IDCW,12.6374,23-Mar-2026,DSP Mutual Fund,Other,672.34,2.46,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151370,INF740KA1SE1,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund - Regular - Growth,12.5687,23-Mar-2026,DSP Mutual Fund,Other,1438.48,0.89,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154013,INF740KA1WZ8,DSP Nifty Midcap 150 Index Fund - Regular - IDCW,8.8629,23-Mar-2026,DSP Mutual Fund,Other,4616.46,1.96,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154015,INF740KA1XC5,DSP Nifty Midcap 150 Index Fund - Direct - IDCW,8.8809,23-Mar-2026,DSP Mutual Fund,Other,2629.61,2.09,0.0,0.0,0.0,0.0,0.0,0.0,moderate
141875,INF740KA1CO4,DSP Nifty 50 Equal Weight Index Fund - Regular Plan - Growth,23.6599,23-Mar-2026,DSP Mutual Fund,Other,379.95,1.62,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154014,INF740KA1XB7,DSP Nifty Midcap 150 Index Fund - Direct - Growth,8.8809,23-Mar-2026,DSP Mutual Fund,Other,4538.66,1.06,0.0,0.0,0.0,0.0,0.0,0.0,moderate
141876,INF740KA1CP1,DSP Nifty 50 Equal Weight Index Fund - Regular Plan - IDCW,19.4094,23-Mar-2026,DSP Mutual Fund,Other,4479.49,1.33,0.0,0.0,0.0,0.0,0.0,0.0,moderate
146376,INF740KA1MM7,DSP Nifty 50 Index Fund - Direct Plan - Growth,22.0819,23-Mar-2026,DSP Mutual Fund,Other,2696.06,2.28,0.0,0.0,0.0,0.0,0.0,0.0,moderate
146377,INF740KA1MN5,DSP Nifty 50 Index Fund - Direct Plan - IDCW,18.8946,23-Mar-2026,DSP Mutual Fund,Other,3379.81,1.46,0.0,0.0,0.0,0.0,0.0,0.0,moderate
146379,INF740KA1MJ3,DSP Nifty 50 Index Fund - Regular Plan - Growth,21.7744,23-Mar-2026,DSP Mutual Fund,Other,4174.71,2.15,0.0,0.0,0.0,0.0,0.0,0.0,moderate
146378,INF740KA1MK1,DSP Nifty 50 Index Fund - Regular Plan - IDCW,17.7562,23-Mar-2026,DSP Mutual Fund,Other,836.52,2.18,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154088,INF740KA1XY9,DSP Nifty 500 Index Fund - Direct - Growth,8.595,23-Mar-2026,DSP Mutual Fund,Other,289.1,2.15,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154089,INF740KA1XZ6,DSP Nifty 500 Index Fund - Direct - IDCW,8.595,23-Mar-2026,DSP Mutual Fund,Other,4406.52,1.94,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154090,INF740KA1XV5,DSP Nifty 500 Index Fund - Regular - Growth,8.5809,23-Mar-2026,DSP Mutual Fund,Other,1643.17,2.21,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154091,INF740KA1XW3,DSP Nifty 500 Index Fund - Regular - IDCW,8.5809,23-Mar-2026,DSP Mutual Fund,Other,732.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152654,INF740KA1UO6,DSP Nifty Bank Index Fund - Direct - Growth,10.5587,23-Mar-2026,DSP Mutual Fund,Other,2395.46,0.73,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152653,INF740KA1UN8,DSP Nifty Bank Index Fund - Regular - Growth,10.4359,23-Mar-2026,DSP Mutual Fund,Other,3031.7,2.18,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153593,INF740KA1WG8,DSP Nifty Healthcare Index Fund - Direct - IDCW,10.0029,23-Mar-2026,DSP Mutual Fund,Other,251.76,1.5,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153594,INF740KA1WF0,DSP Nifty Healthcare Index Fund - Direct- Growth,10.0029,23-Mar-2026,DSP Mutual Fund,Other,1446.99,0.75,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153592,INF740KA1WC7,DSP Nifty Healthcare Index Fund - Regular - Growth,9.9499,23-Mar-2026,DSP Mutual Fund,Other,260.72,0.73,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153595,INF740KA1WD5,DSP Nifty Healthcare Index Fund - Regular - IDCW,9.9499,23-Mar-2026,DSP Mutual Fund,Other,2159.64,0.82,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153590,INF740KA1WL8,DSP Nifty IT Index Fund - Direct - Growth,7.5904,23-Mar-2026,DSP Mutual Fund,Other,4485.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153591,INF740KA1WM6,DSP Nifty IT Index Fund - Direct - IDCW,7.5904,23-Mar-2026,DSP Mutual Fund,Other,4915.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153588,INF740KA1WI4,DSP Nifty IT Index Fund - Regular - Growth,7.5491,23-Mar-2026,DSP Mutual Fund,Other,3221.53,0.91,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153589,INF740KA1WJ2,DSP Nifty IT Index Fund - Regular - IDCW,7.5491,23-Mar-2026,DSP Mutual Fund,Other,892.02,2.19,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152043,INF194KB1GH9,Bandhan Nifty IT Index Fund - Regular Plan - Growth,9.7084,23-Mar-2026,Bandhan Mutual Fund,Other,4000.74,0.8,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152041,INF194KB1GK3,Bandhan Nifty IT Index Fund - Direct Plan - Growth,9.8709,23-Mar-2026,Bandhan Mutual Fund,Other,4961.25,0.87,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152629,INF846K015W7,Axis Nifty Bank Index Fund - Direct Plan - Growth Option,10.5865,23-Mar-2026,Axis Mutual Fund,Other,4287.39,1.2,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153829,INF846KA1200,Axis Nifty500 Quality 50 Index Fund - Direct Plan - Growth Option,8.6816,23-Mar-2026,Axis Mutual Fund,Other,4395.15,1.29,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152949,INF846K013Y8,Axis Nifty500 Value 50 Index Fund - Direct Plan - Growth Option,10.5842,23-Mar-2026,Axis Mutual Fund,Other,2332.74,1.48,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152950,INF846K012Y0,Axis Nifty500 Value 50 Index Fund - Regular Plan - Growth Option,10.4535,23-Mar-2026,Axis Mutual Fund,Other,3067.93,1.54,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153506,INF0QA701BA9,Bajaj Finserv Nifty 50 Index Fund - Direct - Growth,9.1111,23-Mar-2026,Bajaj Finserv Mutual Fund,Other,3490.13,0.9,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153505,INF0QA701BB7,Bajaj Finserv Nifty 50 Index Fund - Direct - IDCW,9.1111,23-Mar-2026,Bajaj Finserv Mutual Fund,Other,1977.04,2.37,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153508,INF0QA701AY1,Bajaj Finserv Nifty 50 Index Fund - Regular - Growth,9.0605,23-Mar-2026,Bajaj Finserv Mutual Fund,Other,4358.59,0.95,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153507,INF0QA701BJ0,Bajaj Finserv Nifty 50 Index Fund - Regular - IDCW,9.0605,23-Mar-2026,Bajaj Finserv Mutual Fund,Other,2884.76,1.32,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153479,INF0QA701BG6,Bajaj Finserv Nifty Next 50 Index Fund - Direct - Growth,9.7692,23-Mar-2026,Bajaj Finserv Mutual Fund,Other,2253.59,0.81,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153478,INF0QA701BH4,Bajaj Finserv Nifty Next 50 Index Fund - Direct - IDCW,9.7692,23-Mar-2026,Bajaj Finserv Mutual Fund,Other,429.48,1.57,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153480,INF0QA701BD3,Bajaj Finserv Nifty Next 50 Index Fund - Regular - Growth,9.7143,23-Mar-2026,Bajaj Finserv Mutual Fund,Other,2376.98,1.12,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153481,INF0QA701BE1,Bajaj Finserv Nifty Next 50 Index Fund - Regular - IDCW,9.7143,23-Mar-2026,Bajaj Finserv Mutual Fund,Other,4121.61,1.48,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152844,INF194KB1IS2,Bandhan BSE Healthcare Index Fund Direct Plan - Growth,9.5306,23-Mar-2026,Bandhan Mutual Fund,Other,3111.25,0.95,0.0,0.0,0.0,0.0,0.0,0.0,moderate
